form,class,deixis,tam
r-á-mùt̪ìn-ɔ́,r,ventive,imperfective
r-á-mút̪ìn-ɔ̀,r,itive,imperfective
lə̀-mùt̪ìn-ɔ̀,l,ventive,dependent
lə̀-mùt̪ìn-ɔ́,l,ventive,perfective
lə̀-mùt̪ìn-ɛ̀,l,itive,dependent
l-à-mút̪ìn-ɛ̀,l,itive,perfective
l-á-mùt̪ìn-ɔ́,l,ventive,imperfective
l-á-mút̪ìn-ɔ̀,l,itive,imperfective
ŋə̀-mùt̪ìn-ɔ̀,ŋ,ventive,dependent
ŋə̀-mùt̪ìn-ɔ́,ŋ,ventive,perfective
ŋə̀-mùt̪ìn-ɛ̀,ŋ,itive,dependent
ŋ-à-mút̪ìn-ɛ̀,ŋ,itive,perfective
ŋ-á-mùt̪ìn-ɔ́,ŋ,ventive,imperfective
ŋ-á-mút̪ìn-ɔ̀,ŋ,itive,imperfective
ɲə̀-mùt̪ìn-ɔ̀,ɲ,ventive,dependent
ɲə̀-mùt̪ìn-ɔ́,ɲ,ventive,perfective
ɲə̀-mùt̪ìn-ɛ̀,ɲ,itive,dependent
ɲ-à-mút̪ìn-ɛ̀,ɲ,itive,perfective
ɲ-á-mùt̪ìn-ɔ́,ɲ,ventive,imperfective
ɲ-á-mút̪ìn-ɔ̀,ɲ,itive,imperfective
nə̀-mùt̪ìn-ɔ̀,n,ventive,dependent
nə̀-mùt̪ìn-ɔ́,n,ventive,perfective
nə̀-mùt̪ìn-ɛ̀,n,itive,dependent
n-à-mút̪ìn-ɛ̀,n,itive,perfective
n-á-mùt̪ìn-ɔ́,n,ventive,imperfective
n-á-mút̪ìn-ɔ̀,n,itive,imperfective
jə̀-mùt̪ìn-ɔ̀,j,ventive,dependent
jə̀-mùt̪ìn-ɔ́,j,ventive,perfective
jə̀-mùt̪ìn-ɛ̀,j,itive,dependent
j-à-mút̪ìn-ɛ̀,j,itive,perfective
j-á-mùt̪ìn-ɔ́,j,ventive,imperfective
j-á-mút̪ìn-ɔ̀,j,itive,imperfective
ðə̀-mùt̪ìn-ɔ̀,ð,ventive,dependent
ðə̀-mùt̪ìn-ɔ́,ð,ventive,perfective
ðə̀-mùt̪ìn-ɛ̀,ð,itive,dependent
ðə́-mút̪ín-ɔ́,ð,unmarked,infinitive
ð-à-mút̪ìn-ɛ̀,ð,itive,perfective
ð-á-mùt̪ìn-ɔ́,ð,ventive,imperfective
ð-á-mút̪ìn-ɔ̀,ð,itive,imperfective
kə̀-mùt̪ìn-ɔ̀,g,ventive,dependent
kə̀-mùt̪ìn-ɔ́,g,ventive,perfective
kə̀-mùt̪ìn-ɛ̀,g,itive,dependent
k-à-mút̪ìn-ɛ̀,g,itive,perfective
k-á-mùt̪ìn-ɔ́,g,ventive,imperfective
k-á-mút̪ìn-ɔ̀,g,itive,imperfective
t̪ə̀-mùt̪ìn-ɔ̀,t̪,ventive,dependent
t̪ə̀-mùt̪ìn-ɔ́,t̪,ventive,perfective
t̪ə̀-mùt̪ìn-ɛ̀,t̪,itive,dependent
t̪-à-mút̪ìn-ɛ̀,t̪,itive,perfective
t̪-á-mùt̪ìn-ɔ́,t̪,ventive,imperfective
t̪-á-mút̪ìn-ɔ̀,t̪,itive,imperfective
ɔŋɔŋɔn,unmarked,unmarked,unmarked
ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,unmarked,ventive,imperative
ɔ́ŋɔ́ŋɔ́n-ɔ́,unmarked,itive,imperative
r-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,r,ventive,dependent
r-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,r,ventive,perfective
r-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,r,itive,dependent
r-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,r,itive,perfective
r-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,r,ventive,imperfective
r-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,r,itive,imperfective
l-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,l,ventive,dependent
l-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,l,ventive,perfective
l-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,l,itive,dependent
l-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,l,itive,perfective
l-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,l,ventive,imperfective
l-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,l,itive,imperfective
ŋ-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,ŋ,ventive,dependent
ŋ-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,ŋ,ventive,perfective
ŋ-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,ŋ,itive,dependent
ŋ-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,ŋ,itive,perfective
ŋ-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,ŋ,ventive,imperfective
ŋ-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,ŋ,itive,imperfective
ɲ-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,ɲ,ventive,dependent
ɲ-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,ɲ,ventive,perfective
ɲ-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,ɲ,itive,dependent
ɲ-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,ɲ,itive,perfective
ɲ-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,ɲ,ventive,imperfective
ɲ-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,ɲ,itive,imperfective
n-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,n,ventive,dependent
n-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,n,ventive,perfective
n-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,n,itive,dependent
n-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,n,itive,perfective
n-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,n,ventive,imperfective
n-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,n,itive,imperfective
j-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,j,ventive,dependent
j-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,j,ventive,perfective
j-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,j,itive,dependent
j-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,j,itive,perfective
j-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,j,ventive,imperfective
j-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,j,itive,imperfective
ð-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,ð,ventive,dependent
ð-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,ð,ventive,perfective
ð-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,ð,itive,dependent
ð-ɔ́ŋɔ́ŋɔ́n-ɔ́,ð,unmarked,infinitive
ð-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,ð,itive,perfective
ð-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,ð,ventive,imperfective
ð-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,ð,itive,imperfective
k-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,g,ventive,dependent
k-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,g,ventive,perfective
k-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,g,itive,dependent
k-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,g,itive,perfective
k-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,g,ventive,imperfective
k-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,g,itive,imperfective
t̪-ɔ̀ŋɔ̀ŋɔ̀n-ɔ̀,t̪,ventive,dependent
t̪-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,t̪,ventive,perfective
t̪-ɔ̀ŋɔ̀ŋɔ̀n-ɛ̀,t̪,itive,dependent
t̪-à-ɔ́ŋɔ̀ŋɔ̀n-ɛ̀,t̪,itive,perfective
t̪-á-ɔ̀ŋɔ̀ŋɔ̀n-ɔ́,t̪,ventive,imperfective
t̪-á-ɔ́ŋɔ̀ŋɔ̀n-ɔ̀,t̪,itive,imperfective
p,unmarked,unmarked,unmarked
p-ɔ́,unmarked,itive,imperative
p-ɔ́,unmarked,ventive,imperative
rə̀-p-ɔ̀,r,ventive,dependent
rə̀-p-ɔ́,r,ventive,perfective
rə̀-p-ɛ̀,r,itive,dependent
r-à-p-ɛ̀,r,itive,perfective
r-á-p-ɔ̀,r,itive,imperfective
r-á-p-ɔ́,r,ventive,imperfective
lə̀-p-ɔ̀,l,ventive,dependent
lə̀-p-ɔ́,l,ventive,perfective
lə̀-p-ɛ̀,l,itive,dependent
l-à-p-ɛ̀,l,itive,perfective
l-á-p-ɔ̀,l,itive,imperfective
l-á-p-ɔ́,l,ventive,imperfective
ŋə̀-p-ɔ̀,ŋ,ventive,dependent
ŋə̀-p-ɔ́,ŋ,ventive,perfective
ŋə̀-p-ɛ̀,ŋ,itive,dependent
ŋ-à-p-ɛ̀,ŋ,itive,perfective
ŋ-á-p-ɔ̀,ŋ,itive,imperfective
ŋ-á-p-ɔ́,ŋ,ventive,imperfective
ɲə̀-p-ɔ̀,ɲ,ventive,dependent
ɲə̀-p-ɔ́,ɲ,ventive,perfective
ɲə̀-p-ɛ̀,ɲ,itive,dependent
ɲ-à-p-ɛ̀,ɲ,itive,perfective
ɲ-á-p-ɔ̀,ɲ,itive,imperfective
ɲ-á-p-ɔ́,ɲ,ventive,imperfective
nə̀-p-ɔ̀,n,ventive,dependent
nə̀-p-ɔ́,n,ventive,perfective
nə̀-p-ɛ̀,n,itive,dependent
n-à-p-ɛ̀,n,itive,perfective
n-á-p-ɔ̀,n,itive,imperfective
n-á-p-ɔ́,n,ventive,imperfective
jə̀-p-ɔ̀,j,ventive,dependent
jə̀-p-ɔ́,j,ventive,perfective
jə̀-p-ɛ̀,j,itive,dependent
j-à-p-ɛ̀,j,itive,perfective
j-á-p-ɔ̀,j,itive,imperfective
j-á-p-ɔ́,j,ventive,imperfective
ðə̀-p-ɔ̀,ð,ventive,dependent
ðə̀-p-ɔ́,ð,ventive,perfective
ðə̀-p-ɛ̀,ð,itive,dependent
ðə́-p-ɔ́,ð,unmarked,infinitive
ð-à-p-ɛ̀,ð,itive,perfective
ð-á-p-ɔ̀,ð,itive,imperfective
ð-á-p-ɔ́,ð,ventive,imperfective
kə̀-p-ɔ̀,g,ventive,dependent
kə̀-p-ɔ́,g,ventive,perfective
kə̀-p-ɛ̀,g,itive,dependent
k-à-p-ɛ̀,g,itive,perfective
k-á-p-ɔ̀,g,itive,imperfective
k-á-p-ɔ́,g,ventive,imperfective
t̪ə̀-p-ɔ̀,t̪,ventive,dependent
t̪ə̀-p-ɔ́,t̪,ventive,perfective
t̪ə̀-p-ɛ̀,t̪,itive,dependent
t̪-à-p-ɛ̀,t̪,itive,perfective
t̪-á-p-ɔ̀,t̪,itive,imperfective
t̪-á-p-ɔ́,t̪,ventive,imperfective
t̪,unmarked,unmarked,unmarked
t̪-ɔ́,unmarked,itive,imperative
t̪-ɔ́,unmarked,ventive,imperative
rə̀-t̪-ɔ̀,r,ventive,dependent
rə̀-t̪-ɔ́,r,ventive,perfective
rə̀-t̪-ɛ̀,r,itive,dependent
r-à-t̪-ɛ̀,r,itive,perfective
r-á-t̪-ɔ̀,r,itive,imperfective
r-á-t̪-ɔ́,r,ventive,imperfective
lə̀-t̪-ɔ̀,l,ventive,dependent
lə̀-t̪-ɔ́,l,ventive,perfective
lə̀-t̪-ɛ̀,l,itive,dependent
l-à-t̪-ɛ̀,l,itive,perfective
l-á-t̪-ɔ̀,l,itive,imperfective
l-á-t̪-ɔ́,l,ventive,imperfective
ŋə̀-t̪-ɔ̀,ŋ,ventive,dependent
ŋə̀-t̪-ɔ́,ŋ,ventive,perfective
ŋə̀-t̪-ɛ̀,ŋ,itive,dependent
ŋ-à-t̪-ɛ̀,ŋ,itive,perfective
ŋ-á-t̪-ɔ̀,ŋ,itive,imperfective
ŋ-á-t̪-ɔ́,ŋ,ventive,imperfective
ɲə̀-t̪-ɔ̀,ɲ,ventive,dependent
ɲə̀-t̪-ɔ́,ɲ,ventive,perfective
ɲə̀-t̪-ɛ̀,ɲ,itive,dependent
ɲ-à-t̪-ɛ̀,ɲ,itive,perfective
ɲ-á-t̪-ɔ̀,ɲ,itive,imperfective
ɲ-á-t̪-ɔ́,ɲ,ventive,imperfective
nə̀-t̪-ɔ̀,n,ventive,dependent
nə̀-t̪-ɔ́,n,ventive,perfective
nə̀-t̪-ɛ̀,n,itive,dependent
n-à-t̪-ɛ̀,n,itive,perfective
n-á-t̪-ɔ̀,n,itive,imperfective
n-á-t̪-ɔ́,n,ventive,imperfective
jə̀-t̪-ɔ̀,j,ventive,dependent
jə̀-t̪-ɔ́,j,ventive,perfective
jə̀-t̪-ɛ̀,j,itive,dependent
j-à-t̪-ɛ̀,j,itive,perfective
j-á-t̪-ɔ̀,j,itive,imperfective
j-á-t̪-ɔ́,j,ventive,imperfective
ðə̀-t̪-ɔ̀,ð,ventive,dependent
ðə̀-t̪-ɔ́,ð,ventive,perfective
ðə̀-t̪-ɛ̀,ð,itive,dependent
ðə́-t̪-ɔ́,ð,unmarked,infinitive
ð-à-t̪-ɛ̀,ð,itive,perfective
ð-á-t̪-ɔ̀,ð,itive,imperfective
ð-á-t̪-ɔ́,ð,ventive,imperfective
kə̀-t̪-ɔ̀,g,ventive,dependent
kə̀-t̪-ɔ́,g,ventive,perfective
kə̀-t̪-ɛ̀,g,itive,dependent
k-à-t̪-ɛ̀,g,itive,perfective
k-á-t̪-ɔ̀,g,itive,imperfective
k-á-t̪-ɔ́,g,ventive,imperfective
t̪ə̀-t̪-ɔ̀,t̪,ventive,dependent
t̪ə̀-t̪-ɔ́,t̪,ventive,perfective
t̪ə̀-t̪-ɛ̀,t̪,itive,dependent
t̪-à-t̪-ɛ̀,t̪,itive,perfective
t̪-á-t̪-ɔ̀,t̪,itive,imperfective
t̪-á-t̪-ɔ́,t̪,ventive,imperfective
tut,unmarked,unmarked,unmarked
tùt-ɔ́,unmarked,ventive,imperative
tút-ɔ́,unmarked,itive,imperative
rə̀-tùt-ɔ̀,r,ventive,dependent
rə̀-tùt-ɔ́,r,ventive,perfective
rə̀-tùt-ɛ̀,r,itive,dependent
r-à-tút-ɛ̀,r,itive,perfective
r-á-tùt-ɔ́,r,ventive,imperfective
r-á-tút-ɔ̀,r,itive,imperfective
lə̀-tùt-ɔ̀,l,ventive,dependent
lə̀-tùt-ɔ́,l,ventive,perfective
lə̀-tùt-ɛ̀,l,itive,dependent
l-à-tút-ɛ̀,l,itive,perfective
l-á-tùt-ɔ́,l,ventive,imperfective
l-á-tút-ɔ̀,l,itive,imperfective
ŋə̀-tùt-ɔ̀,ŋ,ventive,dependent
ŋə̀-tùt-ɔ́,ŋ,ventive,perfective
ŋə̀-tùt-ɛ̀,ŋ,itive,dependent
ŋ-à-tút-ɛ̀,ŋ,itive,perfective
ŋ-á-tùt-ɔ́,ŋ,ventive,imperfective
ŋ-á-tút-ɔ̀,ŋ,itive,imperfective
ɲə̀-tùt-ɔ̀,ɲ,ventive,dependent
ɲə̀-tùt-ɔ́,ɲ,ventive,perfective
ɲə̀-tùt-ɛ̀,ɲ,itive,dependent
ɲ-à-tút-ɛ̀,ɲ,itive,perfective
ɲ-á-tùt-ɔ́,ɲ,ventive,imperfective
ɲ-á-tút-ɔ̀,ɲ,itive,imperfective
nə̀-tùt-ɔ̀,n,ventive,dependent
nə̀-tùt-ɔ́,n,ventive,perfective
nə̀-tùt-ɛ̀,n,itive,dependent
n-à-tút-ɛ̀,n,itive,perfective
n-á-tùt-ɔ́,n,ventive,imperfective
n-á-tút-ɔ̀,n,itive,imperfective
jə̀-tùt-ɔ̀,j,ventive,dependent
jə̀-tùt-ɔ́,j,ventive,perfective
jə̀-tùt-ɛ̀,j,itive,dependent
j-à-tút-ɛ̀,j,itive,perfective
j-á-tùt-ɔ́,j,ventive,imperfective
j-á-tút-ɔ̀,j,itive,imperfective
ðə̀-tùt-ɔ̀,ð,ventive,dependent
ðə̀-tùt-ɔ́,ð,ventive,perfective
ðə̀-tùt-ɛ̀,ð,itive,dependent
ðə́-tút-ɔ́,ð,unmarked,infinitive
ð-à-tút-ɛ̀,ð,itive,perfective
ð-á-tùt-ɔ́,ð,ventive,imperfective
ð-á-tút-ɔ̀,ð,itive,imperfective
kə̀-tùt-ɔ̀,g,ventive,dependent
kə̀-tùt-ɔ́,g,ventive,perfective
kə̀-tùt-ɛ̀,g,itive,dependent
k-à-tút-ɛ̀,g,itive,perfective
k-á-tùt-ɔ́,g,ventive,imperfective
k-á-tút-ɔ̀,g,itive,imperfective
t̪ə̀-tùt-ɔ̀,t̪,ventive,dependent
t̪ə̀-tùt-ɔ́,t̪,ventive,perfective
t̪ə̀-tùt-ɛ̀,t̪,itive,dependent
t̪-à-tút-ɛ̀,t̪,itive,perfective
t̪-á-tùt-ɔ́,t̪,ventive,imperfective
t̪-á-tút-ɔ̀,t̪,itive,imperfective
ud̪,unmarked,unmarked,unmarked
ùd̪-ɔ́,unmarked,ventive,imperative
úd̪-ɔ́,unmarked,itive,imperative
r-ùd̪-ɔ̀,r,ventive,dependent
r-ùd̪-ɔ́,r,ventive,perfective
r-ùd̪-ɛ̀,r,itive,dependent
r-à-úd̪-ɛ̀,r,itive,perfective
r-á-ùd̪-ɔ́,r,ventive,imperfective
r-á-úd̪-ɔ̀,r,itive,imperfective
l-ùd̪-ɔ̀,l,ventive,dependent
l-ùd̪-ɔ́,l,ventive,perfective
l-ùd̪-ɛ̀,l,itive,dependent
l-à-úd̪-ɛ̀,l,itive,perfective
l-á-ùd̪-ɔ́,l,ventive,imperfective
l-á-úd̪-ɔ̀,l,itive,imperfective
ŋ-ùd̪-ɔ̀,ŋ,ventive,dependent
ŋ-ùd̪-ɔ́,ŋ,ventive,perfective
ŋ-ùd̪-ɛ̀,ŋ,itive,dependent
ŋ-à-úd̪-ɛ̀,ŋ,itive,perfective
ŋ-á-ùd̪-ɔ́,ŋ,ventive,imperfective
ŋ-á-úd̪-ɔ̀,ŋ,itive,imperfective
ɲ-ùd̪-ɔ̀,ɲ,ventive,dependent
ɲ-ùd̪-ɔ́,ɲ,ventive,perfective
ɲ-ùd̪-ɛ̀,ɲ,itive,dependent
ɲ-à-úd̪-ɛ̀,ɲ,itive,perfective
ɲ-á-ùd̪-ɔ́,ɲ,ventive,imperfective
ɲ-á-úd̪-ɔ̀,ɲ,itive,imperfective
n-ùd̪-ɔ̀,n,ventive,dependent
n-ùd̪-ɔ́,n,ventive,perfective
n-ùd̪-ɛ̀,n,itive,dependent
n-à-úd̪-ɛ̀,n,itive,perfective
n-á-ùd̪-ɔ́,n,ventive,imperfective
n-á-úd̪-ɔ̀,n,itive,imperfective
j-ùd̪-ɔ̀,j,ventive,dependent
j-ùd̪-ɔ́,j,ventive,perfective
j-ùd̪-ɛ̀,j,itive,dependent
j-à-úd̪-ɛ̀,j,itive,perfective
j-á-ùd̪-ɔ́,j,ventive,imperfective
j-á-úd̪-ɔ̀,j,itive,imperfective
ð-ùd̪-ɔ̀,ð,ventive,dependent
ð-ùd̪-ɔ́,ð,ventive,perfective
ð-ùd̪-ɛ̀,ð,itive,dependent
ð-úd̪-ɔ́,ð,unmarked,infinitive
ð-à-úd̪-ɛ̀,ð,itive,perfective
ð-á-ùd̪-ɔ́,ð,ventive,imperfective
ð-á-úd̪-ɔ̀,ð,itive,imperfective
k-ùd̪-ɔ̀,g,ventive,dependent
k-ùd̪-ɔ́,g,ventive,perfective
k-ùd̪-ɛ̀,g,itive,dependent
k-à-úd̪-ɛ̀,g,itive,perfective
k-á-ùd̪-ɔ́,g,ventive,imperfective
k-á-úd̪-ɔ̀,g,itive,imperfective
t̪-ùd̪-ɔ̀,t̪,ventive,dependent
t̪-ùd̪-ɔ́,t̪,ventive,perfective
t̪-ùd̪-ɛ̀,t̪,itive,dependent
t̪-à-úd̪-ɛ̀,t̪,itive,perfective
t̪-á-ùd̪-ɔ́,t̪,ventive,imperfective
t̪-á-úd̪-ɔ̀,t̪,itive,imperfective
umɛð,unmarked,unmarked,unmarked
ùmɔ̀ð-ɔ́,unmarked,ventive,imperative
úmɔ́ð-ɔ́,unmarked,itive,imperative
r-ùmɔ̀ð-ɔ̀,r,ventive,dependent
r-ùmɔ̀ð-ɔ́,r,ventive,perfective
r-ùmɛ̀ð-ɛ̀,r,itive,dependent
r-à-úmɛ̀ð-ɛ̀,r,itive,perfective
r-á-ùmɔ̀ð-ɔ́,r,ventive,imperfective
r-á-úmɔ̀ð-ɔ̀,r,itive,imperfective
l-ùmɔ̀ð-ɔ̀,l,ventive,dependent
l-ùmɔ̀ð-ɔ́,l,ventive,perfective
l-ùmɛ̀ð-ɛ̀,l,itive,dependent
l-à-úmɛ̀ð-ɛ̀,l,itive,perfective
l-á-ùmɔ̀ð-ɔ́,l,ventive,imperfective
l-á-úmɔ̀ð-ɔ̀,l,itive,imperfective
ŋ-ùmɔ̀ð-ɔ̀,ŋ,ventive,dependent
ŋ-ùmɔ̀ð-ɔ́,ŋ,ventive,perfective
ŋ-ùmɛ̀ð-ɛ̀,ŋ,itive,dependent
ŋ-à-úmɛ̀ð-ɛ̀,ŋ,itive,perfective
ŋ-á-ùmɔ̀ð-ɔ́,ŋ,ventive,imperfective
ŋ-á-úmɔ̀ð-ɔ̀,ŋ,itive,imperfective
ɲ-ùmɔ̀ð-ɔ̀,ɲ,ventive,dependent
ɲ-ùmɔ̀ð-ɔ́,ɲ,ventive,perfective
ɲ-ùmɛ̀ð-ɛ̀,ɲ,itive,dependent
ɲ-à-úmɛ̀ð-ɛ̀,ɲ,itive,perfective
ɲ-á-ùmɔ̀ð-ɔ́,ɲ,ventive,imperfective
ɲ-á-úmɔ̀ð-ɔ̀,ɲ,itive,imperfective
n-ùmɔ̀ð-ɔ̀,n,ventive,dependent
n-ùmɔ̀ð-ɔ́,n,ventive,perfective
n-ùmɛ̀ð-ɛ̀,n,itive,dependent
n-à-úmɛ̀ð-ɛ̀,n,itive,perfective
n-á-ùmɔ̀ð-ɔ́,n,ventive,imperfective
n-á-úmɔ̀ð-ɔ̀,n,itive,imperfective
j-ùmɔ̀ð-ɔ̀,j,ventive,dependent
j-ùmɔ̀ð-ɔ́,j,ventive,perfective
j-ùmɛ̀ð-ɛ̀,j,itive,dependent
j-à-úmɛ̀ð-ɛ̀,j,itive,perfective
j-á-ùmɔ̀ð-ɔ́,j,ventive,imperfective
j-á-úmɔ̀ð-ɔ̀,j,itive,imperfective
ð-ùmɔ̀ð-ɔ̀,ð,ventive,dependent
ð-ùmɔ̀ð-ɔ́,ð,ventive,perfective
ð-ùmɛ̀ð-ɛ̀,ð,itive,dependent
ð-úmɔ́ð-ɔ́,ð,unmarked,infinitive
ð-à-úmɛ̀ð-ɛ̀,ð,itive,perfective
ð-á-ùmɔ̀ð-ɔ́,ð,ventive,imperfective
ð-á-úmɔ̀ð-ɔ̀,ð,itive,imperfective
k-ùmɔ̀ð-ɔ̀,g,ventive,dependent
k-ùmɔ̀ð-ɔ́,g,ventive,perfective
k-ùmɛ̀ð-ɛ̀,g,itive,dependent
k-à-úmɛ̀ð-ɛ̀,g,itive,perfective
k-á-ùmɔ̀ð-ɔ́,g,ventive,imperfective
k-á-úmɔ̀ð-ɔ̀,g,itive,imperfective
t̪-ùmɔ̀ð-ɔ̀,t̪,ventive,dependent
t̪-ùmɔ̀ð-ɔ́,t̪,ventive,perfective
t̪-ùmɛ̀ð-ɛ̀,t̪,itive,dependent
t̪-à-úmɛ̀ð-ɛ̀,t̪,itive,perfective
t̪-á-ùmɔ̀ð-ɔ́,t̪,ventive,imperfective
t̪-á-úmɔ̀ð-ɔ̀,t̪,itive,imperfective
urmuð,unmarked,unmarked,unmarked
ùrmùð-ɔ́,unmarked,ventive,imperative
úrmúð-ɔ́,unmarked,itive,imperative
r-ùrmùð-ɔ̀,r,ventive,dependent
r-ùrmùð-ɔ́,r,ventive,perfective
r-ùrmùð-ɛ̀,r,itive,dependent
r-à-úrmùð-ɛ̀,r,itive,perfective
r-á-ùrmùð-ɔ́,r,ventive,imperfective
r-á-úrmùð-ɔ̀,r,itive,imperfective
l-ùrmùð-ɔ̀,l,ventive,dependent
l-ùrmùð-ɔ́,l,ventive,perfective
l-ùrmùð-ɛ̀,l,itive,dependent
l-à-úrmùð-ɛ̀,l,itive,perfective
l-á-ùrmùð-ɔ́,l,ventive,imperfective
l-á-úrmùð-ɔ̀,l,itive,imperfective
ŋ-ùrmùð-ɔ̀,ŋ,ventive,dependent
ŋ-ùrmùð-ɔ́,ŋ,ventive,perfective
ŋ-ùrmùð-ɛ̀,ŋ,itive,dependent
ŋ-à-úrmùð-ɛ̀,ŋ,itive,perfective
ŋ-á-ùrmùð-ɔ́,ŋ,ventive,imperfective
ŋ-á-úrmùð-ɔ̀,ŋ,itive,imperfective
ɲ-ùrmùð-ɔ̀,ɲ,ventive,dependent
ɲ-ùrmùð-ɔ́,ɲ,ventive,perfective
ɲ-ùrmùð-ɛ̀,ɲ,itive,dependent
ɲ-à-úrmùð-ɛ̀,ɲ,itive,perfective
ɲ-á-ùrmùð-ɔ́,ɲ,ventive,imperfective
ɲ-á-úrmùð-ɔ̀,ɲ,itive,imperfective
n-ùrmùð-ɔ̀,n,ventive,dependent
n-ùrmùð-ɔ́,n,ventive,perfective
n-ùrmùð-ɛ̀,n,itive,dependent
n-à-úrmùð-ɛ̀,n,itive,perfective
n-á-ùrmùð-ɔ́,n,ventive,imperfective
n-á-úrmùð-ɔ̀,n,itive,imperfective
j-ùrmùð-ɔ̀,j,ventive,dependent
j-ùrmùð-ɔ́,j,ventive,perfective
j-ùrmùð-ɛ̀,j,itive,dependent
j-à-úrmùð-ɛ̀,j,itive,perfective
j-á-ùrmùð-ɔ́,j,ventive,imperfective
j-á-úrmùð-ɔ̀,j,itive,imperfective
ð-ùrmùð-ɔ̀,ð,ventive,dependent
ð-ùrmùð-ɔ́,ð,ventive,perfective
ð-ùrmùð-ɛ̀,ð,itive,dependent
ð-úrmúð-ɔ́,ð,unmarked,infinitive
ð-à-úrmùð-ɛ̀,ð,itive,perfective
ð-á-ùrmùð-ɔ́,ð,ventive,imperfective
ð-á-úrmùð-ɔ̀,ð,itive,imperfective
k-ùrmùð-ɔ̀,g,ventive,dependent
k-ùrmùð-ɔ́,g,ventive,perfective
k-ùrmùð-ɛ̀,g,itive,dependent
k-à-úrmùð-ɛ̀,g,itive,perfective
k-á-ùrmùð-ɔ́,g,ventive,imperfective
k-á-úrmùð-ɔ̀,g,itive,imperfective
t̪-ùrmùð-ɔ̀,t̪,ventive,dependent
t̪-ùrmùð-ɔ́,t̪,ventive,perfective
t̪-ùrmùð-ɛ̀,t̪,itive,dependent
t̪-à-úrmùð-ɛ̀,t̪,itive,perfective
t̪-á-ùrmùð-ɔ́,t̪,ventive,imperfective
t̪-á-úrmùð-ɔ̀,t̪,itive,imperfective
mut̪,unmarked,unmarked,unmarked
mùt̪-ɔ́,unmarked,ventive,imperative
mút̪-ɔ́,unmarked,itive,imperative
